query_anchor,query_session,query_group,query_filename,rank,candidate,candidate_session,candidate_group,candidate_is_pool,candidate_same_group,candidate_score,candidate_filename
IMG_59e35a6728f49f9b,3,03_3.0,0260_20140417_HBi_03_RAY_0852.JPG,"range(1, 11)","[""IMG_ed8f4661bbbe6d5c"", ""IMG_8862ecab58a95486"", ""IMG_85a1df455dd25f66"", ""IMG_5171549ee9022d18"", ""IMG_aade277476cfab5c"", ""IMG_2b7e1f460614d568"", ""IMG_5fc2f2b7ba500dab"", ""IMG_b47a7d1dba914893"", ""IMG_2ec9b729c3047f30"", ""IMG_814ea15230cf77ff""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_2.0"", ""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_2.0"", ""03_10.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, true, false, true, true, true, true, false, false]","[0.8751283288002014, 0.8676655888557434, 0.845325231552124, 0.8388098478317261, 0.8291569948196411, 0.8291515111923218, 0.8224661350250244, 0.820785641670227, 0.8123313784599304, 0.8100143671035767]","['0261_20140417_HBi_03_RAY_0853.JPG', '0657_20140417_HBi_03_RAY_1502.JPG', '0240_20140417_HBi_03_RAY_0815.JPG', '0222_20140417_HBi_03_RAY_0778.JPG', '0241_20140417_HBi_03_RAY_0816.JPG', '0301_20140417_HBi_03_RAY_0903.JPG', '0247_20140417_HBi_03_RAY_0827.JPG', '0313_20140417_HBi_03_RAY_0917.JPG', '0258_20140417_HBi_03_RAY_0850.JPG', '0287_20140417_HBi_03_RAY_0887.JPG']"
IMG_ed8f4661bbbe6d5c,3,03_3.0,0261_20140417_HBi_03_RAY_0853.JPG,"range(1, 11)","[""IMG_0e03c96e3860a20c"", ""IMG_0f0cd0e7c57181b2"", ""IMG_2b7e1f460614d568"", ""IMG_3d7bf72908e59499"", ""IMG_814ea15230cf77ff"", ""IMG_5171549ee9022d18"", ""IMG_aade277476cfab5c"", ""IMG_831009435c1b2124"", ""IMG_3181ffe87aa13433"", ""IMG_59e35a6728f49f9b""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_10.0"", ""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_2.0"", ""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, true, true, false, false, true, true, false, true]","[0.9193024635314941, 0.9084107875823975, 0.904026985168457, 0.8938676714897156, 0.891652524471283, 0.8865001797676086, 0.8826284408569336, 0.8808454275131226, 0.8794907927513123, 0.8751283288002014]","['0302_20140417_HBi_03_RAY_0904.JPG', '0286_20140417_HBi_03_RAY_0886.JPG', '0301_20140417_HBi_03_RAY_0903.JPG', '0246_20140417_HBi_03_RAY_0826.JPG', '0287_20140417_HBi_03_RAY_0887.JPG', '0222_20140417_HBi_03_RAY_0778.JPG', '0241_20140417_HBi_03_RAY_0816.JPG', '0314_20140417_HBi_03_RAY_0918.JPG', '0317_20140417_HBi_03_RAY_0927.JPG', '0260_20140417_HBi_03_RAY_0852.JPG']"
IMG_b741dc5a87e88d17,3,03_3.0,0271_20140417_HBi_03_RAY_0866.JPG,"range(1, 11)","[""IMG_3be4c95c39822645"", ""IMG_93581bef499b37df"", ""IMG_5ac5d19ee41e1d13"", ""IMG_be100e1748f17ad1"", ""IMG_53fa9fc0de5e468b"", ""IMG_d71fa1d9962a816c"", ""IMG_09c470048aa5a620"", ""IMG_84f7a1d69468357d"", ""IMG_a2990977479dc3b5"", ""IMG_39f79aba2723784d""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_7.0"", ""03_2.0"", ""03_10.0"", ""03_10.0"", ""03_6.0"", ""03_20.0"", ""03_6.0"", ""03_16.0"", ""03_4.0"", ""03_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.9371901750564575, 0.9335160255432129, 0.9293558597564697, 0.9140125513076782, 0.9128657579421997, 0.9123750925064087, 0.909787654876709, 0.908367931842804, 0.90556401014328, 0.9030633568763733]","['0254_20140417_HBi_03_RAY_0836.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0297_20140417_HBi_03_RAY_0899.JPG', '0678_20140417_HBi_03_RAY_1553.JPG', '0328_20140417_HBi_03_RAY_0946.JPG', '0912_20140417_HBi_03_RAY_1985.JPG', '0300_20140417_HBi_03_RAY_0902.JPG', '0910_20140417_HBi_03_RAY_1983.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0547_20140417_HBi_03_RAY_1314.JPG']"
IMG_22c1d1571bf40f38,3,03_3.0,0280_20140417_HBi_03_RAY_0880.JPG,"range(1, 11)","[""IMG_90448cd333a0b216"", ""IMG_85a1df455dd25f66"", ""IMG_043fc8d5cb71ffc0"", ""IMG_aade277476cfab5c"", ""IMG_5ce0980d29583409"", ""IMG_0c67105fef9f5e61"", ""IMG_2ec9b729c3047f30"", ""IMG_82a50ed5faf285df"", ""IMG_74aa811586e07cff"", ""IMG_a9a6feb7d1d4e069""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_3.0"", ""03_7.0"", ""03_3.0"", ""03_17.0"", ""03_3.0"", ""03_2.0"", ""03_3.0"", ""03_10.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, true, false, true, false, true, false, false]","[0.9154162406921387, 0.904935359954834, 0.8868890404701233, 0.8547147512435913, 0.8524203300476074, 0.8423281908035278, 0.8413556218147278, 0.8316478729248047, 0.8287869095802307, 0.8252683281898499]","['0281_20140417_HBi_03_RAY_0881.JPG', '0240_20140417_HBi_03_RAY_0815.JPG', '0319_20140417_HBi_03_RAY_0929.JPG', '0241_20140417_HBi_03_RAY_0816.JPG', '0676_20140417_HBi_03_RAY_1550.JPG', '0282_20140417_HBi_03_RAY_0882.JPG', '0258_20140417_HBi_03_RAY_0850.JPG', '0157_20140417_HBi_03_RAY_2079.JPG', '0285_20140417_HBi_03_RAY_0885.JPG', '0320_20140417_HBi_03_RAY_0930.JPG']"
IMG_90448cd333a0b216,3,03_3.0,0281_20140417_HBi_03_RAY_0881.JPG,"range(1, 11)","[""IMG_22c1d1571bf40f38"", ""IMG_85a1df455dd25f66"", ""IMG_c35286d04e6f978d"", ""IMG_2ec9b729c3047f30"", ""IMG_03193f6c99f32e8b"", ""IMG_82a50ed5faf285df"", ""IMG_aade277476cfab5c"", ""IMG_e9581439a4d2c0fb"", ""IMG_043fc8d5cb71ffc0"", ""IMG_0c67105fef9f5e61""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_2.0"", ""03_2.0"", ""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_7.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, false, false, true, true, false, false, true]","[0.9154162406921387, 0.8878306746482849, 0.8741456270217896, 0.8631281852722168, 0.856171727180481, 0.8404873013496399, 0.8321291208267212, 0.828999400138855, 0.8271477222442627, 0.817359209060669]","['0280_20140417_HBi_03_RAY_0880.JPG', '0240_20140417_HBi_03_RAY_0815.JPG', '0510_20140417_HBi_03_RAY_1248.JPG', '0258_20140417_HBi_03_RAY_0850.JPG', '0257_20140417_HBi_03_RAY_0849.JPG', '0157_20140417_HBi_03_RAY_2079.JPG', '0241_20140417_HBi_03_RAY_0816.JPG', '0509_20140417_HBi_03_RAY_1247.JPG', '0319_20140417_HBi_03_RAY_0929.JPG', '0282_20140417_HBi_03_RAY_0882.JPG']"
IMG_0c67105fef9f5e61,3,03_3.0,0282_20140417_HBi_03_RAY_0882.JPG,"range(1, 11)","[""IMG_814ea15230cf77ff"", ""IMG_899eab175cf11e80"", ""IMG_aade277476cfab5c"", ""IMG_a9a6feb7d1d4e069"", ""IMG_bd146b01a5ab5e14"", ""IMG_bc4453d9ee311912"", ""IMG_3d7bf72908e59499"", ""IMG_4362f41d356ea6e2"", ""IMG_5f1db9c269b003a0"", ""IMG_043fc8d5cb71ffc0""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_2.0"", ""03_3.0"", ""03_7.0"", ""03_3.0"", ""03_26.0"", ""03_3.0"", ""03_4.0"", ""03_7.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, true, false, true, false, true, false, false, false]","[0.8807767629623413, 0.8796442747116089, 0.8684250116348267, 0.8682328462600708, 0.8670623898506165, 0.8566890954971313, 0.8523334264755249, 0.8520755171775818, 0.8516155481338501, 0.8504705429077148]","['0287_20140417_HBi_03_RAY_0887.JPG', '0250_20140417_HBi_03_RAY_0830.JPG', '0241_20140417_HBi_03_RAY_0816.JPG', '0320_20140417_HBi_03_RAY_0930.JPG', '0524_20140417_HBi_03_RAY_1265.JPG', '0147_20140417_HBi_03_RAY_2026.JPG', '0246_20140417_HBi_03_RAY_0826.JPG', '0161_20140417_HBi_03_RAY_2089.JPG', '0841_20140417_HBi_03_RAY_1878.JPG', '0319_20140417_HBi_03_RAY_0929.JPG']"
IMG_2b7e1f460614d568,3,03_3.0,0301_20140417_HBi_03_RAY_0903.JPG,"range(1, 11)","[""IMG_0e03c96e3860a20c"", ""IMG_ed8f4661bbbe6d5c"", ""IMG_90abd8938b874a0c"", ""IMG_3d7bf72908e59499"", ""IMG_3181ffe87aa13433"", ""IMG_5fc2f2b7ba500dab"", ""IMG_b47a7d1dba914893"", ""IMG_9e047d15e1fd2ddb"", ""IMG_831009435c1b2124"", ""IMG_8b18934c9a541949""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_3.0"", ""03_7.0"", ""03_3.0"", ""03_10.0"", ""03_3.0"", ""03_3.0"", ""03_2.0"", ""03_3.0"", ""03_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, true, false, true, true, false, true, false]","[0.9609570503234863, 0.904026985168457, 0.8747841119766235, 0.8738949298858643, 0.869691014289856, 0.8625059127807617, 0.8599494099617004, 0.8543005585670471, 0.853226363658905, 0.8511868715286255]","['0302_20140417_HBi_03_RAY_0904.JPG', '0261_20140417_HBi_03_RAY_0853.JPG', '0245_20140417_HBi_03_RAY_0825.JPG', '0246_20140417_HBi_03_RAY_0826.JPG', '0317_20140417_HBi_03_RAY_0927.JPG', '0247_20140417_HBi_03_RAY_0827.JPG', '0313_20140417_HBi_03_RAY_0917.JPG', '0214_20140417_HBi_03_RAY_0763.JPG', '0314_20140417_HBi_03_RAY_0918.JPG', '0845_20140417_HBi_03_RAY_1889.JPG']"
IMG_0e03c96e3860a20c,3,03_3.0,0302_20140417_HBi_03_RAY_0904.JPG,"range(1, 11)","[""IMG_2b7e1f460614d568"", ""IMG_3d7bf72908e59499"", ""IMG_ed8f4661bbbe6d5c"", ""IMG_90abd8938b874a0c"", ""IMG_08faeb63ca8035ce"", ""IMG_f6a06551b419c8d3"", ""IMG_8b18934c9a541949"", ""IMG_3181ffe87aa13433"", ""IMG_077018732a20157b"", ""IMG_8b9236cb98f368af""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_7.0"", ""03_7.0"", ""03_2.0"", ""03_5.0"", ""03_10.0"", ""03_5.0"", ""03_10.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, true, false, false, false, false, false, false, false]","[0.9609570503234863, 0.9203808307647705, 0.9193024635314941, 0.9031447768211365, 0.8983817100524902, 0.8934664130210876, 0.8922786712646484, 0.8921065330505371, 0.8901806473731995, 0.8877185583114624]","['0301_20140417_HBi_03_RAY_0903.JPG', '0246_20140417_HBi_03_RAY_0826.JPG', '0261_20140417_HBi_03_RAY_0853.JPG', '0245_20140417_HBi_03_RAY_0825.JPG', '0253_20140417_HBi_03_RAY_0835.JPG', '0216_20140417_HBi_03_RAY_0765.JPG', '0845_20140417_HBi_03_RAY_1889.JPG', '0317_20140417_HBi_03_RAY_0927.JPG', '0846_20140417_HBi_03_RAY_1890.JPG', '0318_20140417_HBi_03_RAY_0928.JPG']"
IMG_b47a7d1dba914893,3,03_3.0,0313_20140417_HBi_03_RAY_0917.JPG,"range(1, 11)","[""IMG_831009435c1b2124"", ""IMG_5f1db9c269b003a0"", ""IMG_154da4f02db54fae"", ""IMG_5fc2f2b7ba500dab"", ""IMG_7221598f1ce69371"", ""IMG_90abd8938b874a0c"", ""IMG_2b7e1f460614d568"", ""IMG_0e03c96e3860a20c"", ""IMG_3d7bf72908e59499"", ""IMG_ed8f4661bbbe6d5c""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_7.0"", ""03_10.0"", ""03_3.0"", ""03_10.0"", ""03_7.0"", ""03_3.0"", ""03_3.0"", ""03_3.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, true, false, false, true, true, true, true]","[0.9006316661834717, 0.8782980442047119, 0.8752691745758057, 0.8730987310409546, 0.8669849634170532, 0.8605575561523438, 0.8599494099617004, 0.858889102935791, 0.8572430610656738, 0.8443862199783325]","['0314_20140417_HBi_03_RAY_0918.JPG', '0841_20140417_HBi_03_RAY_1878.JPG', '0414_20140417_HBi_03_RAY_1087.JPG', '0247_20140417_HBi_03_RAY_0827.JPG', '0330_20140417_HBi_03_RAY_0954.JPG', '0245_20140417_HBi_03_RAY_0825.JPG', '0301_20140417_HBi_03_RAY_0903.JPG', '0302_20140417_HBi_03_RAY_0904.JPG', '0246_20140417_HBi_03_RAY_0826.JPG', '0261_20140417_HBi_03_RAY_0853.JPG']"
IMG_831009435c1b2124,3,03_3.0,0314_20140417_HBi_03_RAY_0918.JPG,"range(1, 11)","[""IMG_4856b607af778a83"", ""IMG_35c3d34f6a3506e8"", ""IMG_7221598f1ce69371"", ""IMG_0f0cd0e7c57181b2"", ""IMG_154da4f02db54fae"", ""IMG_b47a7d1dba914893"", ""IMG_335800c884833eed"", ""IMG_03955f459165fb69"", ""IMG_1aa8ecf722a1755f"", ""IMG_ed8f4661bbbe6d5c""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_10.0"", ""03_10.0"", ""03_3.0"", ""03_10.0"", ""03_4.0"", ""03_4.0"", ""03_3.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, true, false, false, false, true, false, false, false, true]","[0.9263077974319458, 0.9155862331390381, 0.9045088291168213, 0.9030894041061401, 0.9026120901107788, 0.9006316661834717, 0.8981209993362427, 0.8845462799072266, 0.8827729225158691, 0.8808454275131226]","['0315_20140417_HBi_03_RAY_0919.JPG', '0316_20140417_HBi_03_RAY_0920.JPG', '0330_20140417_HBi_03_RAY_0954.JPG', '0286_20140417_HBi_03_RAY_0886.JPG', '0414_20140417_HBi_03_RAY_1087.JPG', '0313_20140417_HBi_03_RAY_0917.JPG', '0415_20140417_HBi_03_RAY_1088.JPG', '0288_20140417_HBi_03_RAY_0888.JPG', '0290_20140417_HBi_03_RAY_0890.JPG', '0261_20140417_HBi_03_RAY_0853.JPG']"
IMG_4856b607af778a83,3,03_3.0,0315_20140417_HBi_03_RAY_0919.JPG,"range(1, 11)","[""IMG_35c3d34f6a3506e8"", ""IMG_a2990977479dc3b5"", ""IMG_335800c884833eed"", ""IMG_831009435c1b2124"", ""IMG_03955f459165fb69"", ""IMG_1aa8ecf722a1755f"", ""IMG_3e828dc68c7d0898"", ""IMG_93581bef499b37df"", ""IMG_0f0cd0e7c57181b2"", ""IMG_d71fa1d9962a816c""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_4.0"", ""03_10.0"", ""03_3.0"", ""03_4.0"", ""03_4.0"", ""03_5.0"", ""03_2.0"", ""03_10.0"", ""03_20.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, true, false, false, false, false, false, false]","[0.972113847732544, 0.9321166276931763, 0.9286895990371704, 0.9263077974319458, 0.9193154573440552, 0.909744143486023, 0.8968669772148132, 0.8961074352264404, 0.8888975977897644, 0.8878546953201294]","['0316_20140417_HBi_03_RAY_0920.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0415_20140417_HBi_03_RAY_1088.JPG', '0314_20140417_HBi_03_RAY_0918.JPG', '0288_20140417_HBi_03_RAY_0888.JPG', '0290_20140417_HBi_03_RAY_0890.JPG', '0236_20140417_HBi_03_RAY_0808.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0286_20140417_HBi_03_RAY_0886.JPG', '0912_20140417_HBi_03_RAY_1985.JPG']"
IMG_35c3d34f6a3506e8,3,03_3.0,0316_20140417_HBi_03_RAY_0920.JPG,"range(1, 11)","[""IMG_4856b607af778a83"", ""IMG_a2990977479dc3b5"", ""IMG_03955f459165fb69"", ""IMG_831009435c1b2124"", ""IMG_3e828dc68c7d0898"", ""IMG_1aa8ecf722a1755f"", ""IMG_335800c884833eed"", ""IMG_93581bef499b37df"", ""IMG_3a486e292583f5fd"", ""IMG_09c470048aa5a620""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_4.0"", ""03_4.0"", ""03_3.0"", ""03_5.0"", ""03_4.0"", ""03_10.0"", ""03_2.0"", ""03_8.0"", ""03_6.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, true, false, false, false, false, false, false]","[0.972113847732544, 0.9354285001754761, 0.930695116519928, 0.9155862331390381, 0.9091783761978149, 0.9085862636566162, 0.9082127809524536, 0.9019747972488403, 0.8943174481391907, 0.8863197565078735]","['0315_20140417_HBi_03_RAY_0919.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0288_20140417_HBi_03_RAY_0888.JPG', '0314_20140417_HBi_03_RAY_0918.JPG', '0236_20140417_HBi_03_RAY_0808.JPG', '0290_20140417_HBi_03_RAY_0890.JPG', '0415_20140417_HBi_03_RAY_1088.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0252_20140417_HBi_03_RAY_0832.JPG', '0300_20140417_HBi_03_RAY_0902.JPG']"
IMG_33cbcc15b479c201,3,03_3.0,0491_20140417_HBi_03_RAY_1225.JPG,"range(1, 11)","[""IMG_d5cd8fda05dc114c"", ""IMG_4106e536034ce468"", ""IMG_1cd9988f9d499955"", ""IMG_bec26851aca3f97d"", ""IMG_4b86dee50375da53"", ""IMG_3fff93b7a18937ff"", ""IMG_d9d5189844371896"", ""IMG_959dea87d88a6be9"", ""IMG_24134fc15ba96652"", ""IMG_4ccf8f053eafa970""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_5.0"", ""03_10.0"", ""03_5.0"", ""03_10.0"", ""03_10.0"", ""03_3.0"", ""03_2.0"", ""03_9.0"", ""03_5.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, false, false, false, true, false, false, false]","[0.8418000936508179, 0.8359905481338501, 0.8268480896949768, 0.8162517547607422, 0.8126388192176819, 0.7985637187957764, 0.7695285081863403, 0.7114744186401367, 0.6921720504760742, 0.6810699105262756]","['0540_20140417_HBi_03_RAY_1305.JPG', '0917_20140417_HBi_03_RAY_1990.JPG', '0465_20140417_HBi_03_RAY_1186.JPG', '0471_20140417_HBi_03_RAY_1192.JPG', '0467_20140417_HBi_03_RAY_1188.JPG', '0466_20140417_HBi_03_RAY_1187.JPG', '0528_20140417_HBi_03_RAY_1272.JPG', '0499_20140417_HBi_03_RAY_1237.JPG', '0488_20140417_HBi_03_RAY_1222.JPG', '0494_20140417_HBi_03_RAY_1230.JPG']"
IMG_bd146b01a5ab5e14,3,03_3.0,0524_20140417_HBi_03_RAY_1265.JPG,"range(1, 11)","[""IMG_899eab175cf11e80"", ""IMG_93581bef499b37df"", ""IMG_9935b9839e10b78b"", ""IMG_a2990977479dc3b5"", ""IMG_1d5206db18203ba7"", ""IMG_4362f41d356ea6e2"", ""IMG_302da20670764559"", ""IMG_39f79aba2723784d"", ""IMG_5ac5d19ee41e1d13"", ""IMG_53fa9fc0de5e468b""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_2.0"", ""03_2.0"", ""03_2.0"", ""03_4.0"", ""03_19.0"", ""03_4.0"", ""03_9.0"", ""03_5.0"", ""03_10.0"", ""03_6.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false, false]","[0.9372280240058899, 0.9238086938858032, 0.9134194850921631, 0.9087059497833252, 0.907148003578186, 0.9014412760734558, 0.9005618691444397, 0.9004459381103516, 0.900373101234436, 0.8970855474472046]","['0250_20140417_HBi_03_RAY_0830.JPG', '0251_20140417_HBi_03_RAY_0831.JPG', '0497_20140417_HBi_03_RAY_1235.JPG', '0289_20140417_HBi_03_RAY_0889.JPG', '0160_20140417_HBi_03_RAY_2085.JPG', '0161_20140417_HBi_03_RAY_2089.JPG', '0463_20140417_HBi_03_RAY_1184.JPG', '0547_20140417_HBi_03_RAY_1314.JPG', '0297_20140417_HBi_03_RAY_0899.JPG', '0328_20140417_HBi_03_RAY_0946.JPG']"
IMG_102c379d7d6b4a9c,3,03_3.0,0525_20140417_HBi_03_RAY_1266.JPG,"range(1, 11)","[""IMG_0c67105fef9f5e61"", ""IMG_043fc8d5cb71ffc0"", ""IMG_bc4453d9ee311912"", ""IMG_22c1d1571bf40f38"", ""IMG_5ce0980d29583409"", ""IMG_a9a6feb7d1d4e069"", ""IMG_bd146b01a5ab5e14"", ""IMG_74aa811586e07cff"", ""IMG_90448cd333a0b216"", ""IMG_0543681d5ed37dc7""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_3.0"", ""03_7.0"", ""03_26.0"", ""03_3.0"", ""03_17.0"", ""03_7.0"", ""03_3.0"", ""03_10.0"", ""03_3.0"", ""03_7.0""]","[false, false, false, false, false, false, false, false, false, false]","[true, false, false, true, false, false, true, false, true, false]","[0.823800802230835, 0.8130882382392883, 0.8047612905502319, 0.7914700508117676, 0.786713182926178, 0.7667610049247742, 0.7601522207260132, 0.7524529695510864, 0.7499847412109375, 0.7475732564926147]","['0282_20140417_HBi_03_RAY_0882.JPG', '0319_20140417_HBi_03_RAY_0929.JPG', '0147_20140417_HBi_03_RAY_2026.JPG', '0280_20140417_HBi_03_RAY_0880.JPG', '0676_20140417_HBi_03_RAY_1550.JPG', '0320_20140417_HBi_03_RAY_0930.JPG', '0524_20140417_HBi_03_RAY_1265.JPG', '0285_20140417_HBi_03_RAY_0885.JPG', '0281_20140417_HBi_03_RAY_0881.JPG', '0231_20140417_HBi_03_RAY_0799.JPG']"
IMG_d9d5189844371896,3,03_3.0,0528_20140417_HBi_03_RAY_1272.JPG,"range(1, 11)","[""IMG_1cd9988f9d499955"", ""IMG_bec26851aca3f97d"", ""IMG_4106e536034ce468"", ""IMG_3fff93b7a18937ff"", ""IMG_e6c01595ce3ac10f"", ""IMG_33cbcc15b479c201"", ""IMG_d5cd8fda05dc114c"", ""IMG_4b86dee50375da53"", ""IMG_154da4f02db54fae"", ""IMG_114077120d0a2d98""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_5.0"", ""03_5.0"", ""03_10.0"", ""03_2.0"", ""03_3.0"", ""03_3.0"", ""03_10.0"", ""03_10.0"", ""03_2.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, true, true, false, false, false]","[0.8443102240562439, 0.7885155081748962, 0.7833527326583862, 0.7765547037124634, 0.7749422788619995, 0.7695285081863403, 0.7660966515541077, 0.7580984830856323, 0.7538991570472717, 0.74956876039505]","['0465_20140417_HBi_03_RAY_1186.JPG', '0471_20140417_HBi_03_RAY_1192.JPG', '0917_20140417_HBi_03_RAY_1990.JPG', '0466_20140417_HBi_03_RAY_1187.JPG', '0200_20140417_HBi_03_RAY_0726.JPG', '0491_20140417_HBi_03_RAY_1225.JPG', '0540_20140417_HBi_03_RAY_1305.JPG', '0467_20140417_HBi_03_RAY_1188.JPG', '0414_20140417_HBi_03_RAY_1087.JPG', '0201_20140417_HBi_03_RAY_0728.JPG']"
IMG_d5cd8fda05dc114c,3,03_3.0,0540_20140417_HBi_03_RAY_1305.JPG,"range(1, 11)","[""IMG_3fff93b7a18937ff"", ""IMG_33cbcc15b479c201"", ""IMG_1cd9988f9d499955"", ""IMG_bec26851aca3f97d"", ""IMG_4b86dee50375da53"", ""IMG_4106e536034ce468"", ""IMG_d9d5189844371896"", ""IMG_b825df862b6e289f"", ""IMG_eaf2a14e7dfe9158"", ""IMG_154da4f02db54fae""]","[""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3""]","[""03_10.0"", ""03_3.0"", ""03_10.0"", ""03_5.0"", ""03_10.0"", ""03_5.0"", ""03_3.0"", ""03_9.0"", ""03_11.0"", ""03_10.0""]","[false, false, false, false, false, false, false, false, false, false]","[false, true, false, false, false, false, true, false, false, false]","[0.8700666427612305, 0.8418000936508179, 0.8263977766036987, 0.8125206232070923, 0.8086229562759399, 0.7827762961387634, 0.7660966515541077, 0.7634811401367188, 0.7595539093017578, 0.7490281462669373]","['0466_20140417_HBi_03_RAY_1187.JPG', '0491_20140417_HBi_03_RAY_1225.JPG', '0465_20140417_HBi_03_RAY_1186.JPG', '0471_20140417_HBi_03_RAY_1192.JPG', '0467_20140417_HBi_03_RAY_1188.JPG', '0917_20140417_HBi_03_RAY_1990.JPG', '0528_20140417_HBi_03_RAY_1272.JPG', '0464_20140417_HBi_03_RAY_1185.JPG', '0339_20140417_HBi_03_RAY_0967.JPG', '0414_20140417_HBi_03_RAY_1087.JPG']"
